date,name,value
2017-11-13T06:00:00Z,glenn thrush,0
2017-11-14T06:00:00Z,glenn thrush,0
2017-11-15T06:00:00Z,glenn thrush,0
2017-11-16T06:00:00Z,glenn thrush,0
2017-11-17T06:00:00Z,glenn thrush,0
2017-11-18T06:00:00Z,glenn thrush,0
2017-11-19T06:00:00Z,glenn thrush,0
2017-11-20T06:00:00Z,glenn thrush,1
2017-11-21T06:00:00Z,glenn thrush,1
2017-11-22T06:00:00Z,glenn thrush,0
2017-11-23T06:00:00Z,glenn thrush,0
2017-11-24T06:00:00Z,glenn thrush,0
2017-11-25T06:00:00Z,glenn thrush,0
2017-11-26T06:00:00Z,glenn thrush,0
2017-11-27T06:00:00Z,glenn thrush,0
2017-11-28T06:00:00Z,glenn thrush,0
2017-11-29T06:00:00Z,glenn thrush,0
2017-11-30T06:00:00Z,glenn thrush,0
2017-12-01T06:00:00Z,glenn thrush,0
2017-12-02T06:00:00Z,glenn thrush,0
2017-12-03T06:00:00Z,glenn thrush,0
2017-12-04T06:00:00Z,glenn thrush,0
2017-12-05T06:00:00Z,glenn thrush,0
2017-12-06T06:00:00Z,glenn thrush,0
2017-12-07T06:00:00Z,glenn thrush,0
2017-10-01T05:00:00Z,charlie rose,0
2017-10-02T05:00:00Z,charlie rose,0
2017-10-03T05:00:00Z,charlie rose,0
2017-10-04T05:00:00Z,charlie rose,0
2017-10-05T05:00:00Z,charlie rose,0
2017-10-06T05:00:00Z,charlie rose,0
2017-10-07T05:00:00Z,charlie rose,0
2017-10-08T05:00:00Z,charlie rose,0
2017-10-09T05:00:00Z,charlie rose,0
2017-10-10T05:00:00Z,charlie rose,0
2017-10-11T05:00:00Z,charlie rose,0
2017-10-12T05:00:00Z,charlie rose,0
2017-10-13T05:00:00Z,charlie rose,0
2017-10-14T05:00:00Z,charlie rose,0
2017-10-15T05:00:00Z,charlie rose,0
2017-10-16T05:00:00Z,charlie rose,0
2017-10-17T05:00:00Z,charlie rose,0
2017-10-18T05:00:00Z,charlie rose,0
2017-10-19T05:00:00Z,charlie rose,0
2017-10-20T05:00:00Z,charlie rose,0
2017-10-21T05:00:00Z,charlie rose,0
2017-10-22T05:00:00Z,charlie rose,0
2017-10-23T05:00:00Z,charlie rose,0
2017-10-24T05:00:00Z,charlie rose,0
2017-10-25T05:00:00Z,charlie rose,0
2017-10-26T05:00:00Z,charlie rose,0
2017-10-27T05:00:00Z,charlie rose,0
2017-10-28T05:00:00Z,charlie rose,0
2017-10-29T05:00:00Z,charlie rose,0
2017-10-30T05:00:00Z,charlie rose,0
2017-10-31T05:00:00Z,charlie rose,0
2017-11-01T05:00:00Z,charlie rose,0
2017-11-02T05:00:00Z,charlie rose,0
2017-11-03T05:00:00Z,charlie rose,0
2017-11-04T05:00:00Z,charlie rose,0
2017-11-05T05:00:00Z,charlie rose,0
2017-11-06T06:00:00Z,charlie rose,0
2017-11-07T06:00:00Z,charlie rose,0
2017-11-08T06:00:00Z,charlie rose,0
2017-11-09T06:00:00Z,charlie rose,0
2017-11-10T06:00:00Z,charlie rose,0
2017-11-11T06:00:00Z,charlie rose,0
2017-11-12T06:00:00Z,charlie rose,0
2017-11-13T06:00:00Z,charlie rose,0
2017-11-14T06:00:00Z,charlie rose,0
2017-11-15T06:00:00Z,charlie rose,0
2017-11-16T06:00:00Z,charlie rose,0
2017-11-17T06:00:00Z,charlie rose,0
2017-11-18T06:00:00Z,charlie rose,0
2017-11-19T06:00:00Z,charlie rose,0
2017-11-20T06:00:00Z,charlie rose,4
2017-11-21T06:00:00Z,charlie rose,19
2017-11-22T06:00:00Z,charlie rose,7
2017-11-23T06:00:00Z,charlie rose,2
2017-11-24T06:00:00Z,charlie rose,1
2017-11-25T06:00:00Z,charlie rose,1
2017-11-26T06:00:00Z,charlie rose,1
2017-11-27T06:00:00Z,charlie rose,1
2017-11-28T06:00:00Z,charlie rose,0
2017-11-29T06:00:00Z,charlie rose,2
2017-11-30T06:00:00Z,charlie rose,1
2017-12-01T06:00:00Z,charlie rose,1
2017-12-02T06:00:00Z,charlie rose,0
2017-12-03T06:00:00Z,charlie rose,0
2017-12-04T06:00:00Z,charlie rose,0
2017-12-05T06:00:00Z,charlie rose,0
2017-12-06T06:00:00Z,charlie rose,0
2017-12-07T06:00:00Z,charlie rose,0
2017-10-01T05:00:00Z,john lasseter,0
2017-10-02T05:00:00Z,john lasseter,0
2017-10-03T05:00:00Z,john lasseter,0
2017-10-04T05:00:00Z,john lasseter,0
2017-10-05T05:00:00Z,john lasseter,0
2017-10-06T05:00:00Z,john lasseter,0
2017-10-07T05:00:00Z,john lasseter,0
2017-10-08T05:00:00Z,john lasseter,0
2017-10-09T05:00:00Z,john lasseter,0
2017-10-10T05:00:00Z,john lasseter,0
2017-10-11T05:00:00Z,john lasseter,0
2017-10-12T05:00:00Z,john lasseter,0
2017-10-13T05:00:00Z,john lasseter,0
2017-10-14T05:00:00Z,john lasseter,0
2017-10-15T05:00:00Z,john lasseter,0
2017-10-16T05:00:00Z,john lasseter,0
2017-10-17T05:00:00Z,john lasseter,0
2017-10-18T05:00:00Z,john lasseter,0
2017-10-19T05:00:00Z,john lasseter,0
2017-10-20T05:00:00Z,john lasseter,0
2017-10-21T05:00:00Z,john lasseter,0
2017-10-22T05:00:00Z,john lasseter,0
2017-10-23T05:00:00Z,john lasseter,0
2017-10-24T05:00:00Z,john lasseter,0
2017-10-25T05:00:00Z,john lasseter,0
2017-10-26T05:00:00Z,john lasseter,0
2017-10-27T05:00:00Z,john lasseter,0
2017-10-28T05:00:00Z,john lasseter,0
2017-10-29T05:00:00Z,john lasseter,0
2017-10-30T05:00:00Z,john lasseter,0
2017-10-31T05:00:00Z,john lasseter,0
2017-11-01T05:00:00Z,john lasseter,0
2017-11-02T05:00:00Z,john lasseter,0
2017-11-03T05:00:00Z,john lasseter,0
2017-11-04T05:00:00Z,john lasseter,0
2017-11-05T05:00:00Z,john lasseter,0
2017-11-06T06:00:00Z,john lasseter,0
2017-11-07T06:00:00Z,john lasseter,0
2017-11-08T06:00:00Z,john lasseter,0
2017-11-09T06:00:00Z,john lasseter,0
2017-11-10T06:00:00Z,john lasseter,0
2017-11-11T06:00:00Z,john lasseter,0
2017-11-12T06:00:00Z,john lasseter,0
2017-11-13T06:00:00Z,john lasseter,0
2017-11-14T06:00:00Z,john lasseter,0
2017-11-15T06:00:00Z,john lasseter,0
2017-11-16T06:00:00Z,john lasseter,0
2017-11-17T06:00:00Z,john lasseter,0
2017-11-18T06:00:00Z,john lasseter,0
2017-11-19T06:00:00Z,john lasseter,0
2017-11-20T06:00:00Z,john lasseter,0
2017-11-21T06:00:00Z,john lasseter,1
2017-11-22T06:00:00Z,john lasseter,1
2017-11-23T06:00:00Z,john lasseter,0
2017-11-24T06:00:00Z,john lasseter,0
2017-11-25T06:00:00Z,john lasseter,0
2017-11-26T06:00:00Z,john lasseter,0
2017-11-27T06:00:00Z,john lasseter,0
2017-11-28T06:00:00Z,john lasseter,0
2017-11-29T06:00:00Z,john lasseter,0
2017-11-30T06:00:00Z,john lasseter,0
2017-12-01T06:00:00Z,john lasseter,0
2017-12-02T06:00:00Z,john lasseter,0
2017-12-03T06:00:00Z,john lasseter,0
2017-12-04T06:00:00Z,john lasseter,0
2017-12-05T06:00:00Z,john lasseter,0
2017-12-06T06:00:00Z,john lasseter,0
2017-12-07T06:00:00Z,john lasseter,0
2017-10-01T05:00:00Z,matt lauer,0
2017-10-02T05:00:00Z,matt lauer,0
2017-10-03T05:00:00Z,matt lauer,0
2017-10-04T05:00:00Z,matt lauer,0
2017-10-05T05:00:00Z,matt lauer,0
2017-10-06T05:00:00Z,matt lauer,0
2017-10-07T05:00:00Z,matt lauer,0
2017-10-08T05:00:00Z,matt lauer,0
2017-10-09T05:00:00Z,matt lauer,0
2017-10-10T05:00:00Z,matt lauer,0
2017-10-11T05:00:00Z,matt lauer,0
2017-10-12T05:00:00Z,matt lauer,0
2017-10-13T05:00:00Z,matt lauer,0
2017-10-14T05:00:00Z,matt lauer,0
2017-10-15T05:00:00Z,matt lauer,0
2017-10-16T05:00:00Z,matt lauer,0
2017-10-17T05:00:00Z,matt lauer,0
2017-10-18T05:00:00Z,matt lauer,0
2017-10-19T05:00:00Z,matt lauer,0
2017-10-20T05:00:00Z,matt lauer,0
2017-10-21T05:00:00Z,matt lauer,0
2017-10-22T05:00:00Z,matt lauer,0
2017-10-23T05:00:00Z,matt lauer,0
2017-10-24T05:00:00Z,matt lauer,0
2017-10-25T05:00:00Z,matt lauer,0
2017-10-26T05:00:00Z,matt lauer,0
2017-10-27T05:00:00Z,matt lauer,0
2017-10-28T05:00:00Z,matt lauer,0
2017-10-29T05:00:00Z,matt lauer,0
2017-10-30T05:00:00Z,matt lauer,0
2017-10-31T05:00:00Z,matt lauer,0
2017-11-01T05:00:00Z,matt lauer,0
2017-11-02T05:00:00Z,matt lauer,0
2017-11-03T05:00:00Z,matt lauer,0
2017-11-04T05:00:00Z,matt lauer,0
2017-11-05T05:00:00Z,matt lauer,0
2017-11-06T06:00:00Z,matt lauer,0
2017-11-07T06:00:00Z,matt lauer,0
2017-11-08T06:00:00Z,matt lauer,0
2017-11-09T06:00:00Z,matt lauer,0
2017-11-10T06:00:00Z,matt lauer,0
2017-11-11T06:00:00Z,matt lauer,0
2017-11-12T06:00:00Z,matt lauer,0
2017-11-13T06:00:00Z,matt lauer,0
2017-11-14T06:00:00Z,matt lauer,0
2017-11-15T06:00:00Z,matt lauer,0
2017-11-16T06:00:00Z,matt lauer,0
2017-11-17T06:00:00Z,matt lauer,0
2017-11-18T06:00:00Z,matt lauer,0
2017-11-19T06:00:00Z,matt lauer,0
2017-11-20T06:00:00Z,matt lauer,0
2017-11-21T06:00:00Z,matt lauer,0
2017-11-22T06:00:00Z,matt lauer,0
2017-11-23T06:00:00Z,matt lauer,0
2017-11-24T06:00:00Z,matt lauer,0
2017-11-25T06:00:00Z,matt lauer,0
2017-11-26T06:00:00Z,matt lauer,0
2017-11-27T06:00:00Z,matt lauer,0
2017-11-28T06:00:00Z,matt lauer,0
2017-11-29T06:00:00Z,matt lauer,100
2017-11-30T06:00:00Z,matt lauer,56
2017-12-01T06:00:00Z,matt lauer,19
2017-12-02T06:00:00Z,matt lauer,11
2017-12-03T06:00:00Z,matt lauer,7
2017-12-04T06:00:00Z,matt lauer,5
2017-12-05T06:00:00Z,matt lauer,3
2017-12-06T06:00:00Z,matt lauer,4
2017-12-07T06:00:00Z,matt lauer,3
2017-10-01T05:00:00Z,garrison keillor,0
2017-10-02T05:00:00Z,garrison keillor,0
2017-10-03T05:00:00Z,garrison keillor,0
2017-10-04T05:00:00Z,garrison keillor,0
2017-10-05T05:00:00Z,garrison keillor,0
2017-10-06T05:00:00Z,garrison keillor,0
2017-10-07T05:00:00Z,garrison keillor,0
2017-10-08T05:00:00Z,garrison keillor,0
2017-10-09T05:00:00Z,garrison keillor,0
2017-10-10T05:00:00Z,garrison keillor,0
2017-10-11T05:00:00Z,garrison keillor,0
2017-10-12T05:00:00Z,garrison keillor,0
2017-10-13T05:00:00Z,garrison keillor,0
2017-10-14T05:00:00Z,garrison keillor,0
2017-10-15T05:00:00Z,garrison keillor,0
2017-10-16T05:00:00Z,garrison keillor,0
2017-10-17T05:00:00Z,garrison keillor,0
2017-10-18T05:00:00Z,garrison keillor,0
2017-10-19T05:00:00Z,garrison keillor,0
2017-10-20T05:00:00Z,garrison keillor,0
2017-10-21T05:00:00Z,garrison keillor,0
2017-10-22T05:00:00Z,garrison keillor,0
2017-10-23T05:00:00Z,garrison keillor,0
2017-10-24T05:00:00Z,garrison keillor,0
2017-10-25T05:00:00Z,garrison keillor,0
2017-10-26T05:00:00Z,garrison keillor,0
2017-10-27T05:00:00Z,garrison keillor,0
2017-10-28T05:00:00Z,garrison keillor,0
2017-10-29T05:00:00Z,garrison keillor,0
2017-10-30T05:00:00Z,garrison keillor,0
2017-10-31T05:00:00Z,garrison keillor,0
2017-11-01T05:00:00Z,garrison keillor,0
2017-11-02T05:00:00Z,garrison keillor,0
2017-11-03T05:00:00Z,garrison keillor,0
2017-11-04T05:00:00Z,garrison keillor,0
2017-11-05T05:00:00Z,garrison keillor,0
2017-11-06T06:00:00Z,garrison keillor,0
2017-11-07T06:00:00Z,garrison keillor,0
2017-11-08T06:00:00Z,garrison keillor,0
2017-11-09T06:00:00Z,garrison keillor,0
2017-11-10T06:00:00Z,garrison keillor,0
2017-11-11T06:00:00Z,garrison keillor,0
2017-11-12T06:00:00Z,garrison keillor,0
2017-11-13T06:00:00Z,garrison keillor,0
2017-11-14T06:00:00Z,garrison keillor,0
2017-11-15T06:00:00Z,garrison keillor,0
2017-11-16T06:00:00Z,garrison keillor,0
2017-11-17T06:00:00Z,garrison keillor,0
2017-11-18T06:00:00Z,garrison keillor,0
2017-11-19T06:00:00Z,garrison keillor,0
2017-11-20T06:00:00Z,garrison keillor,0
2017-11-21T06:00:00Z,garrison keillor,0
2017-11-22T06:00:00Z,garrison keillor,0
2017-11-23T06:00:00Z,garrison keillor,0
2017-11-24T06:00:00Z,garrison keillor,0
2017-11-25T06:00:00Z,garrison keillor,0
2017-11-26T06:00:00Z,garrison keillor,0
2017-11-27T06:00:00Z,garrison keillor,0
2017-11-28T06:00:00Z,garrison keillor,0
2017-11-29T06:00:00Z,garrison keillor,6
2017-11-30T06:00:00Z,garrison keillor,3
2017-12-01T06:00:00Z,garrison keillor,1
2017-12-02T06:00:00Z,garrison keillor,0
2017-12-03T06:00:00Z,garrison keillor,0
2017-12-04T06:00:00Z,garrison keillor,0
2017-12-05T06:00:00Z,garrison keillor,0
2017-12-06T06:00:00Z,garrison keillor,0
2017-12-07T06:00:00Z,garrison keillor,0
2017-10-01T05:00:00Z,john conyers,0
2017-10-02T05:00:00Z,john conyers,0
2017-10-03T05:00:00Z,john conyers,0
2017-10-04T05:00:00Z,john conyers,0
2017-10-05T05:00:00Z,john conyers,0
2017-10-06T05:00:00Z,john conyers,0
2017-10-07T05:00:00Z,john conyers,0
2017-10-08T05:00:00Z,john conyers,0
2017-10-09T05:00:00Z,john conyers,0
2017-10-10T05:00:00Z,john conyers,0
2017-10-11T05:00:00Z,john conyers,0
2017-10-12T05:00:00Z,john conyers,0
2017-10-13T05:00:00Z,john conyers,0
2017-10-14T05:00:00Z,john conyers,0
2017-10-15T05:00:00Z,john conyers,0
2017-10-16T05:00:00Z,john conyers,0
2017-10-17T05:00:00Z,john conyers,0
2017-10-18T05:00:00Z,john conyers,0
2017-10-19T05:00:00Z,john conyers,0
2017-10-20T05:00:00Z,john conyers,0
2017-10-21T05:00:00Z,john conyers,0
2017-10-22T05:00:00Z,john conyers,0
2017-10-23T05:00:00Z,john conyers,0
2017-10-24T05:00:00Z,john conyers,0
2017-10-25T05:00:00Z,john conyers,0
2017-10-26T05:00:00Z,john conyers,0
2017-10-27T05:00:00Z,john conyers,0
2017-10-28T05:00:00Z,john conyers,0
2017-10-29T05:00:00Z,john conyers,0
2017-10-30T05:00:00Z,john conyers,0
2017-10-31T05:00:00Z,john conyers,0
2017-11-01T05:00:00Z,john conyers,0
2017-11-02T05:00:00Z,john conyers,0
2017-11-03T05:00:00Z,john conyers,0
2017-11-04T05:00:00Z,john conyers,0
2017-11-05T05:00:00Z,john conyers,0
2017-11-06T06:00:00Z,john conyers,0
2017-11-07T06:00:00Z,john conyers,0
2017-11-08T06:00:00Z,john conyers,0
2017-11-09T06:00:00Z,john conyers,0
2017-11-10T06:00:00Z,john conyers,0
2017-11-11T06:00:00Z,john conyers,0
2017-11-12T06:00:00Z,john conyers,0
2017-11-13T06:00:00Z,john conyers,0
2017-11-14T06:00:00Z,john conyers,0
2017-11-15T06:00:00Z,john conyers,0
2017-11-16T06:00:00Z,john conyers,0
2017-11-17T06:00:00Z,john conyers,0
2017-11-18T06:00:00Z,john conyers,0
2017-11-19T06:00:00Z,john conyers,0
2017-11-20T06:00:00Z,john conyers,0
2017-11-21T06:00:00Z,john conyers,2
2017-11-22T06:00:00Z,john conyers,1
2017-11-23T06:00:00Z,john conyers,0
2017-11-24T06:00:00Z,john conyers,0
2017-11-25T06:00:00Z,john conyers,0
2017-11-26T06:00:00Z,john conyers,1
2017-11-27T06:00:00Z,john conyers,0
2017-11-28T06:00:00Z,john conyers,0
2017-11-29T06:00:00Z,john conyers,0
2017-11-30T06:00:00Z,john conyers,1
2017-12-01T06:00:00Z,john conyers,0
2017-12-02T06:00:00Z,john conyers,0
2017-12-03T06:00:00Z,john conyers,0
2017-12-04T06:00:00Z,john conyers,0
2017-12-05T06:00:00Z,john conyers,1
2017-12-06T06:00:00Z,john conyers,0
2017-12-07T06:00:00Z,john conyers,0
2017-10-01T05:00:00Z,russell simmons,0
2017-10-02T05:00:00Z,russell simmons,0
2017-10-03T05:00:00Z,russell simmons,0
2017-10-04T05:00:00Z,russell simmons,0
2017-10-05T05:00:00Z,russell simmons,0
2017-10-06T05:00:00Z,russell simmons,0
2017-10-07T05:00:00Z,russell simmons,0
2017-10-08T05:00:00Z,russell simmons,0
2017-10-09T05:00:00Z,russell simmons,0
2017-10-10T05:00:00Z,russell simmons,0
2017-10-11T05:00:00Z,russell simmons,0
2017-10-12T05:00:00Z,russell simmons,0
2017-10-13T05:00:00Z,russell simmons,0
2017-10-14T05:00:00Z,russell simmons,0
2017-10-15T05:00:00Z,russell simmons,0
2017-10-16T05:00:00Z,russell simmons,0
2017-10-17T05:00:00Z,russell simmons,0
2017-10-18T05:00:00Z,russell simmons,0
2017-10-19T05:00:00Z,russell simmons,0
2017-10-20T05:00:00Z,russell simmons,0
2017-10-21T05:00:00Z,russell simmons,0
2017-10-22T05:00:00Z,russell simmons,0
2017-10-23T05:00:00Z,russell simmons,0
2017-10-24T05:00:00Z,russell simmons,0
2017-10-25T05:00:00Z,russell simmons,0
2017-10-26T05:00:00Z,russell simmons,0
2017-10-27T05:00:00Z,russell simmons,0
2017-10-28T05:00:00Z,russell simmons,0
2017-10-29T05:00:00Z,russell simmons,0
2017-10-30T05:00:00Z,russell simmons,0
2017-10-31T05:00:00Z,russell simmons,0
2017-11-01T05:00:00Z,russell simmons,0
2017-11-02T05:00:00Z,russell simmons,0
2017-11-03T05:00:00Z,russell simmons,0
2017-11-04T05:00:00Z,russell simmons,0
2017-11-05T05:00:00Z,russell simmons,0
2017-11-06T06:00:00Z,russell simmons,0
2017-11-07T06:00:00Z,russell simmons,0
2017-11-08T06:00:00Z,russell simmons,0
2017-11-09T06:00:00Z,russell simmons,0
2017-11-10T06:00:00Z,russell simmons,0
2017-11-11T06:00:00Z,russell simmons,0
2017-11-12T06:00:00Z,russell simmons,0
2017-11-13T06:00:00Z,russell simmons,0
2017-11-14T06:00:00Z,russell simmons,0
2017-11-15T06:00:00Z,russell simmons,0
2017-11-16T06:00:00Z,russell simmons,0
2017-11-17T06:00:00Z,russell simmons,0
2017-11-18T06:00:00Z,russell simmons,0
2017-11-19T06:00:00Z,russell simmons,1
2017-11-20T06:00:00Z,russell simmons,1
2017-11-21T06:00:00Z,russell simmons,0
2017-11-22T06:00:00Z,russell simmons,1
2017-11-23T06:00:00Z,russell simmons,0
2017-11-24T06:00:00Z,russell simmons,0
2017-11-25T06:00:00Z,russell simmons,0
2017-11-26T06:00:00Z,russell simmons,0
2017-11-27T06:00:00Z,russell simmons,0
2017-11-28T06:00:00Z,russell simmons,0
2017-11-29T06:00:00Z,russell simmons,0
2017-11-30T06:00:00Z,russell simmons,4
2017-12-01T06:00:00Z,russell simmons,2
2017-12-02T06:00:00Z,russell simmons,1
2017-12-03T06:00:00Z,russell simmons,0
2017-12-04T06:00:00Z,russell simmons,0
2017-12-05T06:00:00Z,russell simmons,0
2017-12-06T06:00:00Z,russell simmons,0
2017-12-07T06:00:00Z,russell simmons,0
2017-10-01T05:00:00Z,nick carter,0
2017-10-02T05:00:00Z,nick carter,0
2017-10-03T05:00:00Z,nick carter,0
2017-10-04T05:00:00Z,nick carter,0
2017-10-05T05:00:00Z,nick carter,0
2017-10-06T05:00:00Z,nick carter,0
2017-10-07T05:00:00Z,nick carter,0
2017-10-08T05:00:00Z,nick carter,0
2017-10-09T05:00:00Z,nick carter,0
2017-10-10T05:00:00Z,nick carter,0
2017-10-11T05:00:00Z,nick carter,0
2017-10-12T05:00:00Z,nick carter,0
2017-10-13T05:00:00Z,nick carter,0
2017-10-14T05:00:00Z,nick carter,0
2017-10-15T05:00:00Z,nick carter,0
2017-10-16T05:00:00Z,nick carter,0
2017-10-17T05:00:00Z,nick carter,0
2017-10-18T05:00:00Z,nick carter,0
2017-10-19T05:00:00Z,nick carter,0
2017-10-20T05:00:00Z,nick carter,0
2017-10-21T05:00:00Z,nick carter,0
2017-10-22T05:00:00Z,nick carter,0
2017-10-23T05:00:00Z,nick carter,0
2017-10-24T05:00:00Z,nick carter,0
2017-10-25T05:00:00Z,nick carter,0
2017-10-26T05:00:00Z,nick carter,0
2017-10-27T05:00:00Z,nick carter,0
2017-10-28T05:00:00Z,nick carter,0
2017-10-29T05:00:00Z,nick carter,0
2017-10-30T05:00:00Z,nick carter,0
2017-10-31T05:00:00Z,nick carter,0
2017-11-01T05:00:00Z,nick carter,0
2017-11-02T05:00:00Z,nick carter,0
2017-11-03T05:00:00Z,nick carter,0
2017-11-04T05:00:00Z,nick carter,0
2017-11-05T05:00:00Z,nick carter,0
2017-11-06T06:00:00Z,nick carter,0
2017-11-07T06:00:00Z,nick carter,0
2017-11-08T06:00:00Z,nick carter,0
2017-11-09T06:00:00Z,nick carter,0
2017-11-10T06:00:00Z,nick carter,0
2017-11-11T06:00:00Z,nick carter,0
2017-11-12T06:00:00Z,nick carter,0
2017-11-13T06:00:00Z,nick carter,0
2017-11-14T06:00:00Z,nick carter,0
2017-11-15T06:00:00Z,nick carter,0
2017-11-16T06:00:00Z,nick carter,0
2017-11-17T06:00:00Z,nick carter,0
2017-11-18T06:00:00Z,nick carter,0
2017-11-19T06:00:00Z,nick carter,0
2017-11-20T06:00:00Z,nick carter,0
2017-11-21T06:00:00Z,nick carter,0
2017-11-22T06:00:00Z,nick carter,1
2017-11-23T06:00:00Z,nick carter,1
2017-11-24T06:00:00Z,nick carter,0
2017-11-25T06:00:00Z,nick carter,0
2017-11-26T06:00:00Z,nick carter,0
2017-11-27T06:00:00Z,nick carter,0
2017-11-28T06:00:00Z,nick carter,0
2017-11-29T06:00:00Z,nick carter,0
2017-11-30T06:00:00Z,nick carter,0
2017-12-01T06:00:00Z,nick carter,0
2017-12-02T06:00:00Z,nick carter,0
2017-12-03T06:00:00Z,nick carter,0
2017-12-04T06:00:00Z,nick carter,0
2017-12-05T06:00:00Z,nick carter,0
2017-12-06T06:00:00Z,nick carter,0
2017-12-07T06:00:00Z,nick carter,0
2017-10-01T05:00:00Z,james levine,0
2017-10-02T05:00:00Z,james levine,0
2017-10-03T05:00:00Z,james levine,0
2017-10-04T05:00:00Z,james levine,0
2017-10-05T05:00:00Z,james levine,0
2017-10-06T05:00:00Z,james levine,0
2017-10-07T05:00:00Z,james levine,0
2017-10-08T05:00:00Z,james levine,0
2017-10-09T05:00:00Z,james levine,0
2017-10-10T05:00:00Z,james levine,0
2017-10-11T05:00:00Z,james levine,0
2017-10-12T05:00:00Z,james levine,0
2017-10-13T05:00:00Z,james levine,0
2017-10-14T05:00:00Z,james levine,0
2017-10-15T05:00:00Z,james levine,0
2017-10-16T05:00:00Z,james levine,0
2017-10-17T05:00:00Z,james levine,0
2017-10-18T05:00:00Z,james levine,0
2017-10-19T05:00:00Z,james levine,0
2017-10-20T05:00:00Z,james levine,0
2017-10-21T05:00:00Z,james levine,0
2017-10-22T05:00:00Z,james levine,0
2017-10-23T05:00:00Z,james levine,0
2017-10-24T05:00:00Z,james levine,0
2017-10-25T05:00:00Z,james levine,0
2017-10-26T05:00:00Z,james levine,0
2017-10-27T05:00:00Z,james levine,0
2017-10-28T05:00:00Z,james levine,0
2017-10-29T05:00:00Z,james levine,0
2017-10-30T05:00:00Z,james levine,0
2017-10-31T05:00:00Z,james levine,0
2017-11-01T05:00:00Z,james levine,0
2017-11-02T05:00:00Z,james levine,0
2017-11-03T05:00:00Z,james levine,0
2017-11-04T05:00:00Z,james levine,0
2017-11-05T05:00:00Z,james levine,0
2017-11-06T06:00:00Z,james levine,0
2017-11-07T06:00:00Z,james levine,0
2017-11-08T06:00:00Z,james levine,0
2017-11-09T06:00:00Z,james levine,0
2017-11-10T06:00:00Z,james levine,0
2017-11-11T06:00:00Z,james levine,0
2017-11-12T06:00:00Z,james levine,0
2017-11-13T06:00:00Z,james levine,0
2017-11-14T06:00:00Z,james levine,0
2017-11-15T06:00:00Z,james levine,0
2017-11-16T06:00:00Z,james levine,0
2017-11-17T06:00:00Z,james levine,0
2017-11-18T06:00:00Z,james levine,0
2017-11-19T06:00:00Z,james levine,0
2017-11-20T06:00:00Z,james levine,0
2017-11-21T06:00:00Z,james levine,0
2017-11-22T06:00:00Z,james levine,0
2017-11-23T06:00:00Z,james levine,0
2017-11-24T06:00:00Z,james levine,0
2017-11-25T06:00:00Z,james levine,0
2017-11-26T06:00:00Z,james levine,0
2017-11-27T06:00:00Z,james levine,0
2017-11-28T06:00:00Z,james levine,0
2017-11-29T06:00:00Z,james levine,0
2017-11-30T06:00:00Z,james levine,0
2017-12-01T06:00:00Z,james levine,0
2017-12-02T06:00:00Z,james levine,0
2017-12-03T06:00:00Z,james levine,0
2017-12-04T06:00:00Z,james levine,1
2017-12-05T06:00:00Z,james levine,0
2017-12-06T06:00:00Z,james levine,0
2017-12-07T06:00:00Z,james levine,0
2017-10-01T05:00:00Z,danny masterson,0
2017-10-02T05:00:00Z,danny masterson,0
2017-10-03T05:00:00Z,danny masterson,0
2017-10-04T05:00:00Z,danny masterson,0
2017-10-05T05:00:00Z,danny masterson,0
2017-10-06T05:00:00Z,danny masterson,0
2017-10-07T05:00:00Z,danny masterson,0
2017-10-08T05:00:00Z,danny masterson,0
2017-10-09T05:00:00Z,danny masterson,0
2017-10-10T05:00:00Z,danny masterson,0
2017-10-11T05:00:00Z,danny masterson,0
2017-10-12T05:00:00Z,danny masterson,0
2017-10-13T05:00:00Z,danny masterson,0
2017-10-14T05:00:00Z,danny masterson,0
2017-10-15T05:00:00Z,danny masterson,0
2017-10-16T05:00:00Z,danny masterson,0
2017-10-17T05:00:00Z,danny masterson,0
2017-10-18T05:00:00Z,danny masterson,0
2017-10-19T05:00:00Z,danny masterson,0
2017-10-20T05:00:00Z,danny masterson,0
2017-10-21T05:00:00Z,danny masterson,0
2017-10-22T05:00:00Z,danny masterson,0
2017-10-23T05:00:00Z,danny masterson,0
2017-10-24T05:00:00Z,danny masterson,0
2017-10-25T05:00:00Z,danny masterson,0
2017-10-26T05:00:00Z,danny masterson,0
2017-10-27T05:00:00Z,danny masterson,0
2017-10-28T05:00:00Z,danny masterson,0
2017-10-29T05:00:00Z,danny masterson,0
2017-10-30T05:00:00Z,danny masterson,0
2017-10-31T05:00:00Z,danny masterson,0
2017-11-01T05:00:00Z,danny masterson,0
2017-11-02T05:00:00Z,danny masterson,0
2017-11-03T05:00:00Z,danny masterson,1
2017-11-04T05:00:00Z,danny masterson,1
2017-11-05T05:00:00Z,danny masterson,0
2017-11-06T06:00:00Z,danny masterson,0
2017-11-07T06:00:00Z,danny masterson,0
2017-11-08T06:00:00Z,danny masterson,0
2017-11-09T06:00:00Z,danny masterson,0
2017-11-10T06:00:00Z,danny masterson,0
2017-11-11T06:00:00Z,danny masterson,0
2017-11-12T06:00:00Z,danny masterson,0
2017-11-13T06:00:00Z,danny masterson,0
2017-11-14T06:00:00Z,danny masterson,0
2017-11-15T06:00:00Z,danny masterson,0
2017-11-16T06:00:00Z,danny masterson,0
